id,datetime,dsar_f0-f1,dsar_f1-f2,dsar_f2-f3,dsar_f3-f4,rsam_f0,rsam_f1,rsam_f2,rsam_f3,rsam_f4
68,2025-02-02 00:00:00,20.910023851341904,6.677672309175344,2.0342611190534066,0.4725547896260235,0.1920620371554876,0.3890201375728587,0.2801864886350628,0.282870912847732,1.1470630497966503
68,2025-02-02 00:10:00,4.37035252996376,18.10696426851634,2.1112674139223166,0.5854777098807176,0.2037400624129821,0.6269968215808318,0.3838112837217199,0.368667219403274,1.1874942759292777
68,2025-02-02 00:20:00,1.9509713713242205,31.7451566822402,2.0106503984030737,0.6153835598184358,0.2047898655962018,0.7848270801521481,0.391910530184567,0.3964141363883948,1.1928143240059323
68,2025-02-02 00:30:00,2.548767760460529,32.02388055401218,2.0681968389222027,0.5667169101354754,0.2195976542155959,0.7637331978530755,0.3709933441567785,0.367749173856846,1.221533957586251
68,2025-02-02 00:40:00,2.945082396240525,25.909908430179364,2.0234784208629657,0.5621298121413236,0.2032769477647356,0.6887720369417276,0.3701819930426879,0.3744280073828281,1.2981757909685998
68,2025-02-02 00:50:00,4.5397299252765,21.24770874281872,1.997618819020532,0.5684232792470153,0.2747989901362332,0.6225638460812131,0.3824570411940472,0.3852228664894483,1.3454750049414048
68,2025-02-02 01:00:00,6.511743721290423,23.63889526010728,2.0141080255115527,0.5514006616571085,0.3350909046147711,0.6370212386210408,0.3620252512443044,0.3626454604799172,1.2829725231860605
68,2025-02-02 01:10:00,3.758686036213245,27.341884960866533,2.022153948450311,0.5679533224087715,0.262463996808102,0.7050290060578341,0.3720313723550221,0.3745875805591716,1.2684247408565277
68,2025-02-02 01:20:00,2.264854421882076,33.250195102809634,2.0134994145256337,0.5704960481625596,0.2218225124749552,0.7902711762826348,0.3777508479200159,0.3763020846646964,1.300862181439846
68,2025-02-02 01:30:00,6.975328321654446,12.603134234541042,2.079333753146923,0.5269477707019065,0.2286747259825491,0.5320217633095042,0.3564079690865336,0.3556371827142781,1.3348090734483766
68,2025-02-02 01:40:00,7.979500392587088,11.51227897628566,1.9791768810962227,0.5600432304503956,0.1978352832988558,0.5220807018855572,0.369977426418812,0.3734028494393572,1.300916210560778
68,2025-02-02 01:50:00,5.221992859450817,18.45169504841484,2.0273858255004,0.5662817151561677,0.2411391858918505,0.6067719117270584,0.3749925894845548,0.3767085624436248,1.2734384287493117
68,2025-02-02 02:00:00,3.5777307190074388,22.247784111160552,2.0469859147107656,0.5919678923237854,0.2145170523690227,0.6718678514355904,0.3870837447394061,0.3845480545936691,1.2128883978454976
68,2025-02-02 02:10:00,8.65304443688456,11.108451074623447,2.0363906963069773,0.59163751502396,0.2399346236632141,0.5322142077129822,0.377928367464972,0.3773173452667138,1.1862490781367252
68,2025-02-02 02:20:00,6.63211456085472,8.765128141910257,2.079675727353309,0.5807956141660869,0.1695739862100359,0.5104504435297841,0.3679517499622614,0.3634543852718798,1.1455460631648338
68,2025-02-02 02:30:00,9.293241095357123,13.218232473383992,2.0626870428259405,0.5966281474583496,0.2990454047912039,0.5625442832005265,0.3805908279493114,0.3782689618864616,1.1548289221370265
68,2025-02-02 02:40:00,6.625607506765868,15.36645324224495,2.0493963275237586,0.578201711292292,0.2845179572248089,0.5440889155332719,0.3642066492256706,0.3591882814113615,1.1316694274286556
68,2025-02-02 02:50:00,11.049314864301474,14.094732757303392,2.096892586031404,0.5773314533519989,0.3859170881626189,0.5491963026207553,0.3704551146060656,0.3634291949214811,1.1424241371789257
68,2025-02-02 03:00:00,13.0341613935645,8.618206544666625,2.081218142465573,0.5722555189608941,0.2543825942242996,0.5021456360467996,0.3645206754106351,0.3592003003121931,1.1204952900014542
68,2025-02-02 03:10:00,7.81518316819229,8.238692768903215,2.13795382468194,0.5670952167151833,0.1718656993458627,0.5090693426116483,0.3707694363398348,0.3558615387284425,1.1382681535428585
68,2025-02-02 03:20:00,9.81589392108709,8.520413039433599,2.065086165792064,0.5864394330971499,0.1993500036500434,0.5072759568333762,0.3795407708243147,0.3778787592284493,1.167566548800512
68,2025-02-02 03:30:00,8.876504469543283,10.613972192444107,2.124468380081296,0.565849348842595,0.2264148699296959,0.528853772588317,0.3669731931903365,0.3585997344209191,1.1608008045958471
68,2025-02-02 03:40:00,6.54210208226835,14.49649841705447,2.1093484911501146,0.5614468136743691,0.2551140921057539,0.5611926790240119,0.3623890433401379,0.3545252932076144,1.1558876718388376
68,2025-02-02 03:50:00,7.868572583087692,8.434105109723573,2.050529726322244,0.5886408334430147,0.1854878790235024,0.5111304883196367,0.3828874745074223,0.3824449369723213,1.1902603170106252
68,2025-02-02 04:00:00,7.611863743500103,8.042141183647392,2.1030053468548555,0.5911521951283811,0.1644497354348341,0.5065862711629306,0.3803167214444918,0.3722604085842321,1.127329149057607
68,2025-02-02 04:10:00,7.706132132817759,8.26325906820774,2.0873479373774604,0.5844197012733505,0.1721232778557515,0.5048763818404466,0.377020085160898,0.3744138274526852,1.1259688001117554
68,2025-02-02 04:20:00,6.644891334924444,8.032981881834015,2.152033680723546,0.5957647715406049,0.1570047915375461,0.5247897128285296,0.3965587262048315,0.3808375303590029,1.1273395055561934
68,2025-02-02 04:30:00,10.250440823324857,8.30584181993125,2.1127301615435075,0.6200806815383374,0.2150399556186955,0.5310968346872943,0.4109335663303167,0.3958695034602881,1.135111990871435
