id,datetime,dsar_f0-f1,dsar_f1-f2,dsar_f2-f3,dsar_f3-f4,rsam_f0,rsam_f1,rsam_f2,rsam_f3,rsam_f4
51,2025-01-24 12:00:00,9.311089242002144,11.585318991529146,2.306848389288988,0.5159790062771215,0.2230714144444048,0.5215489580901116,0.3313907585647213,0.2988146219012091,1.0289565403780905
51,2025-01-24 12:10:00,14.134634931399956,9.48830247133605,2.227438871112097,0.533497428933206,0.2797240034983831,0.504330699313123,0.334267408715956,0.3094830262249999,1.0357076741513258
51,2025-01-24 12:20:00,10.501195085139862,8.989666872409378,2.2337433571597582,0.5471872022044378,0.2167688833677528,0.4975504426228906,0.342194511016421,0.3138731280890582,1.0274344448096155
51,2025-01-24 12:30:00,7.292017788859193,8.804860373825463,2.2379806826648823,0.5467642957714289,0.1630577970663617,0.4948661315880762,0.3368243995182391,0.313658154912502,1.0135491393354823
51,2025-01-24 12:40:00,6.480506526823038,9.126631567066871,2.237091277439024,0.5682776951916909,0.1688877279227824,0.4913761882198004,0.3390276592712736,0.3163318488331191,0.9811265616034618
51,2025-01-24 12:50:00,7.701786317048369,8.701135833880432,2.175588088758297,0.5705029478464688,0.1570217627608533,0.4843721741083209,0.3337229463823017,0.3178104480201675,0.9970164290557436
51,2025-01-24 13:00:00,8.399665137270182,8.445964330228133,2.1175986291271647,0.5700446561978764,0.1627890738540245,0.4849478756011,0.3317166602533942,0.3167314460401559,1.0047831034098422
51,2025-01-24 13:10:00,16.02001611506671,9.389901159068556,2.249825636130173,0.5322769284083932,0.283095370439206,0.4864488053704232,0.3296883441417689,0.3031367487447009,1.014792074445849
51,2025-01-24 13:20:00,9.197649222380203,9.225486307139484,2.260998033712065,0.5350398676494208,0.2067317506557382,0.4982746236027608,0.3364708698192452,0.3079721436864251,1.022208635205361
51,2025-01-24 13:30:00,14.42304335871554,11.264214010992752,2.2989395689862016,0.515169946933889,0.3189311739202365,0.5099760732895847,0.3349590680260335,0.3066361559904226,1.048979535454657
