id,datetime,dsar_f0-f1,dsar_f1-f2,dsar_f2-f3,dsar_f3-f4,rsam_f0,rsam_f1,rsam_f2,rsam_f3,rsam_f4
274,2025-05-16 00:00:00,16.567207597948,27.809040217793697,1.944464861561544,0.3453887833355574,0.8819060790402635,0.7441676574875864,0.360069473313024,0.3854704743738713,1.888103376562295
274,2025-05-16 00:10:00,2.46299400066914,45.090364543896456,2.1166609974465915,0.3180865124643598,0.4455334781556296,0.926955489192276,0.3564416879571009,0.367403304324176,1.893216465988684
274,2025-05-16 00:20:00,2.992006741997655,42.15246512289243,1.7642706489238322,0.3772270289590562,0.3857145091196434,0.9331024418216736,0.3608842301409021,0.457214612550569,1.9230801683712693
274,2025-05-16 00:30:00,7.651210160870665,24.86767963117269,1.6555849667356797,0.3933224590357387,0.3752563038395085,0.6982066694732587,0.3457775546290694,0.4558733373407918,1.8947993575601425
274,2025-05-16 00:40:00,6.009814985354769,25.18838182570931,1.6913287680125744,0.3871574002944704,0.3836223722292203,0.7226089150738952,0.3451542792083305,0.4567904988152636,1.8834610794289253
274,2025-05-16 00:50:00,7.940201859986555,22.11059436592981,1.7224596110442207,0.3804373449941113,0.4143900567257102,0.7036927566917647,0.3495647666959356,0.4505754686628763,1.9063755223445136
274,2025-05-16 01:00:00,6.851791900611397,24.72897038068132,1.598692619315106,0.4185066417541981,0.3855206352977148,0.6794236370989902,0.37109474125363,0.4451316955482334,1.8717881146118296
274,2025-05-16 01:10:00,12.953814116172822,14.937342233407689,2.0669727522553423,0.3561697780799625,0.4257099717556927,0.6329223366721101,0.4476300327190298,0.3824146921630453,1.9109721217440896
274,2025-05-16 01:20:00,10.010390901262754,24.555795780500027,2.540496947276797,0.3194657285369044,0.731736921566599,0.8268338029102538,0.4528477061859805,0.3638687861653104,1.9369504236301347
274,2025-05-16 01:30:00,16.095500626605205,28.10979610168696,2.3603489103299284,0.2929560182755418,0.8801929783386697,0.8172219191216995,0.3646619644524005,0.3348269115886352,1.910967856796706
274,2025-05-16 01:40:00,3.029754304791048,33.73747427164831,2.3319365361989703,0.2926033711001044,0.354215653869746,0.8607409843898864,0.3587012341215945,0.3355392546195371,1.906353474017844
