datetime,rsam_f0,rsam_f1,rsam_f2,rsam_f3,rsam_f4,dsar_f0-f1,dsar_f1-f2,dsar_f2-f3,dsar_f3-f4
2025-01-02 00:00:00,0.24849292134779488,0.37365552051173406,0.23229257885300866,0.20926217869310154,0.7855946599607717,17.495718361869468,11.194257024598564,2.347010424446892,0.46616881534154736
2025-01-02 00:10:00,0.2374715121299986,0.485680575712765,0.3189790100436116,0.30119413847255705,0.8784827443468955,8.952051377380668,12.339196544363995,2.1679681227203216,0.6347923272015172
2025-01-02 00:20:00,0.2578571425292868,0.49362250200827806,0.31259439575675235,0.29806846842684104,0.8742245508605312,8.366724686967318,14.068154854434127,2.148502536430659,0.6357447397263591
2025-01-02 00:30:00,0.1616173171825018,0.44731468266783925,0.3325401109354885,0.2890194666763193,0.8830521134183641,8.361320120634549,8.376403315765177,2.359629447136398,0.6057467210120934
2025-01-02 00:40:00,0.18813911001315037,0.4667677486896722,0.31959126250460723,0.28773241178913367,0.8655319011136323,8.806185353161075,9.644240489259078,2.28783293044491,0.6077561523124284
2025-01-02 00:50:00,0.3234103566656143,0.7210361307693838,0.35981156986839136,0.3103997390574576,0.8748797014439956,4.815945354278375,23.32263073765765,2.4717094961985904,0.6442598703831695
2025-01-02 01:00:00,0.2595476231859302,0.6901955578697405,0.33493389420366154,0.3015198712884234,0.851416423201647,2.13798456117104,33.59425459450818,2.299681694375494,0.6422885128398234
2025-01-02 01:10:00,0.24266627947785097,0.6488234597596831,0.34266958611271214,0.29819706859341316,0.8539265418916893,3.501200301906532,27.523108537976547,2.3683974586402585,0.6304827436170473
2025-01-02 01:20:00,0.2646427520436147,0.5326245815715726,0.32800909172637016,0.29313190438145675,0.86261433524245,7.544613854153292,16.13438263870017,2.320982025761516,0.6151487370750341
2025-01-02 01:30:00,0.19516863152895061,0.48956476471085986,0.3231371142247005,0.2930613507401238,0.8682856203863288,7.189496416031823,11.663018626051867,2.313304954673859,0.6071148199915453
2025-01-02 01:40:00,0.16570585151119843,0.4720280020816357,0.3236887040082891,0.29257954414966464,0.8634970007652469,7.913601009472606,9.23666587106314,2.297080579970855,0.6137459683591656
2025-01-02 01:50:00,0.1756449746766165,0.4752461487714263,0.3163141761516847,0.29383645542212417,0.8736580605654293,8.807084849493137,9.090379175107852,2.2605685999927814,0.6059971355311758
2025-01-02 02:00:00,0.15587967787682105,0.4682957148203828,0.3147662004348247,0.2837335967883263,0.878468575531147,7.1192142567483625,9.221365477027723,2.3152970177989287,0.5903988948139632
2025-01-02 02:10:00,0.1567167109405336,0.4603108054302031,0.31946247907205727,0.2796253527920219,0.8667824264685002,7.13718302989983,8.901876884456643,2.4248588225268417,0.5797179192927606
2025-01-02 02:20:00,0.15436277329614784,0.6750055238792941,0.36107179785570687,0.29143399223189437,0.863810742162376,4.8761536404671535,10.996515259803994,2.6266559768992166,0.6088903951327026
2025-01-02 02:30:00,0.17189928307975735,0.6701558010073628,0.3543214449520301,0.29645303104830245,0.8651695926313949,6.302115042159235,11.476857532423356,2.496910374718323,0.6217063485887337
2025-01-02 02:40:00,0.1665350310439762,0.6683882669606767,0.3540346867703933,0.29253372417853296,0.8640490225529531,5.8877300223479825,11.446961008967278,2.5749687189373884,0.6127183252448105
2025-01-02 02:50:00,0.18298009902311654,0.6014284522308208,0.33221458814330235,0.28905742371647525,0.8788379410267622,6.6785495417917415,11.18771627747111,2.446502339603813,0.5954710214392072
2025-01-02 03:00:00,0.26841682028923175,0.4907546545410106,0.3169142831645462,0.27759717968783204,0.8642563171652166,11.273101136620754,12.104389115023844,2.401642233461453,0.5787929663428187
2025-01-02 03:10:00,0.28855474023857525,0.46327435495311864,0.3252449580907169,0.28147994491340067,0.8595699360458042,14.881305583684396,10.301532663749796,2.3940883346665633,0.5881029247661775
2025-01-02 03:20:00,0.17317922393753518,0.5387173722225521,0.33009175830136706,0.3011640765900851,0.8676504075295437,5.42262019208822,13.1212951913655,2.375589865625973,0.6083611668744896
2025-01-02 03:30:00,53.4000565756521,18.366660807797015,2.0403676744329347,1.1978261539172823,1.2972788479484882,19.587686253214297,183.3454832408617,3.588092715279906,1.7692552824052716
2025-01-02 03:40:00,0.16527248843110307,0.5728660680890643,0.24411721160016717,0.23444861922378488,0.8266343549209417,2.903287526143862,38.24444419609181,2.095003702928925,0.5137181038765284
2025-01-02 03:50:00,0.12315485325961115,0.5263728506277238,0.282634000656543,0.2992338602948196,0.827326121348624,1.9359046408092897,33.11633385765012,1.6691435555035103,0.6675929513577696
2025-01-02 04:00:00,0.15021622033033505,0.4621000899567532,0.30994704182574173,0.2924335168765553,0.8222249327595981,3.138507495263099,25.4482038620107,1.7992454810087382,0.6461431667716705
2025-01-02 04:10:00,0.17323495703855,0.3635650873021531,0.24460327303033286,0.22511739336129896,0.8342769432402098,9.263251369795949,14.699229038648895,1.9470142809458346,0.5073385596034516
2025-01-02 04:20:00,0.19888108367503246,0.31337711108115684,0.2473680220620747,0.21080155936183023,0.8067533928196272,17.544424299161225,9.210688086155034,2.1361550445243016,0.48196525395217066
2025-01-02 04:30:00,0.2730640426466591,0.38250070812573017,0.25509834226829214,0.2171409511964212,0.8003612664185932,9.247459822686002,19.05509666600026,2.3090149286117505,0.47426182969020114
2025-01-02 04:40:00,0.24183697451896752,0.3798824360171491,0.2578134449720323,0.21634976671915668,0.8359128668684311,9.36443438403722,18.10259981615432,2.4250345436852965,0.46659788203220387
